105.0,328.2
143.0,303.2
190.0,269.2
248.0,231.2
316.0,187.2
361.0,162.2
381.0,154.2
383.0,154.2
382.0,154.2
369.0,164.2
337.0,188.2
287.0,224.2
224.0,263.2
157.0,297.2
121.0,313.2
115.0,315.2
116.0,315.2
130.0,306.2
169.0,282.2
221.0,245.2
278.0,204.2
333.0,171.2
368.0,160.2
378.0,160.2
375.0,165.2
362.0,183.2
333.0,214.2
290.0,252.2
239.0,291.2
206.0,315.2
201.0,319.2
205.0,317.2
236.0,301.2
291.0,269.2
343.0,234.2
388.0,203.2
427.0,187.2
444.0,185.2
446.0,188.2
440.0,199.2
423.0,216.2
395.0,239.2
361.0,263.2
322.0,284.2
291.0,297.2
283.0,298.2
288.0,293.2
323.0,272.2
395.0,234.2
462.0,199.2
509.0,173.2
526.0,163.2
526.0,161.2
517.0,159.2
497.0,157.2
470.0,160.2
443.0,172.2
409.0,200.2
372.0,235.2
334.0,273.2
307.0,299.2
297.0,307.2
296.0,308.2
305.0,299.2
343.0,269.2
410.0,222.2
471.0,175.2
515.0,141.2
530.0,130.2
529.0,129.2
510.0,133.2
468.0,148.2
398.0,176.2
314.0,209.2
237.0,234.2
180.0,248.2
154.0,250.2
151.0,247.2
161.0,234.2
195.0,208.2
242.0,178.2
287.0,154.2
320.0,143.2
331.0,140.2
331.0,140.2
322.0,147.2
294.0,165.2
250.0,190.2
180.0,225.2
113.0,253.2
61.0,272.2
33.0,279.2
31.0,279.2
40.0,273.2
81.0,252.2
153.0,217.2
217.0,183.2
284.0,148.2
335.0,125.2
357.0,118.2
361.0,117.2
355.0,121.2
337.0,134.2
300.0,157.2
250.0,191.2
187.0,227.2
124.0,257.2
83.0,272.2
67.0,274.2
66.0,274.2
68.0,272.2
81.0,260.2
113.0,238.2
171.0,205.2
252.0,161.2
325.0,127.2
397.0,102.2
441.0,92.2
453.0,90.2
453.0,90.2
446.0,96.2
430.0,106.2
405.0,121.2
372.0,138.2
329.0,156.2
279.0,176.2
238.0,192.2
207.0,205.2
198.0,210.2
177.0,219.2
179.0,217.2
203.0,203.2
252.0,183.2
315.0,165.2
371.0,152.2
405.0,146.2
428.0,141.2
440.0,139.2
443.0,139.2
444.0,139.2
445.0,138.2
452.0,135.2
17.0,333.2
20.0,333.2
30.0,328.2
50.0,319.2
81.0,305.2
128.0,286.2
174.0,270.2
225.0,251.2
270.0,235.2
304.0,222.2
336.0,208.2
361.0,198.2
383.0,189.2
403.0,180.2
422.0,172.2
441.0,164.2
460.0,157.2
474.0,153.2
485.0,149.2
492.0,147.2
497.0,145.2
499.0,144.2
501.0,142.2
506.0,139.2
510.0,136.2
513.0,134.2
514.0,133.2
