source,target,capacity,dist,src_lat,src_lon,dst_lat,dst_lon,src_city,dst_city
AGS,TEB,3450.0,675.0,33.3699,-81.9645,40.850101,-74.060799,Augusta,Teterboro
AHN,ATL,59800.0,67.0,33.948842,-83.325634,33.6367,-84.428101,Athens,Atlanta
AHN,ATW,12240.0,764.0,33.948842,-83.325634,44.258099,-88.519096,Athens,Appleton
AHN,AUS,28110.0,880.0,33.948842,-83.325634,30.197535,-97.662015,Athens,Austin
AHN,BTR,28110.0,515.0,33.948842,-83.325634,30.533199,-91.149597,Athens,Baton Rouge
AHN,CLL,28110.0,797.0,33.948842,-83.325634,30.5886,-96.3638,Athens,College Station
AHN,COU,12240.0,598.0,33.948842,-83.325634,38.8181,-92.219597,Athens,Columbia
AHN,FYV,12240.0,631.0,33.948842,-83.325634,36.00510025024414,-94.17009735107422,Athens,Fayetteville
AHN,GNV,35000.0,300.0,33.948842,-83.325634,29.6900997162,-82.2717971802,Athens,Gainesville
AHN,HTS,45427.0,308.0,33.948842,-83.325634,38.366699,-82.557999,Athens,Huntington
AHN,IAH,15000.0,756.0,33.948842,-83.325634,29.984399795532227,-95.34140014648438,Athens,Houston
AHN,INT,12240.0,232.0,33.948842,-83.325634,36.13370132446289,-80.22200012207031,Athens,Winston Salem
AHN,LEX,47240.0,291.0,33.948842,-83.325634,38.036499,-84.605904,Athens,Lexington
AHN,MKE,12240.0,668.0,33.948842,-83.325634,42.947201,-87.896599,Athens,Milwaukee
AHN,STL,12240.0,513.0,33.948842,-83.325634,38.748697,-90.370003,Athens,St Louis
AHN,TCL,59800.0,252.0,33.948842,-83.325634,33.2206,-87.611397,Athens,Tuscaloosa
AHN,TUP,12240.0,313.0,33.948842,-83.325634,34.26810073852539,-88.7698974609375,Athens,Tupelo
AHN,TYS,59800.0,134.0,33.948842,-83.325634,35.811001,-83.994003,Athens,Alcoa
AHN,XNA,28110.0,642.0,33.948842,-83.325634,36.281898,-94.306801,Athens,Fayetteville/Springdale/Rogers
AIA,DEN,295360.0,180.0,42.052543,-102.803965,39.861698150635,-104.672996521,Alliance,Denver
AIA,OWB,7500.0,881.0,42.052543,-102.803965,37.74010086,-87.16680145,Alliance,Owensboro
AIK,HPN,2600.0,674.0,33.649399,-81.684998,41.06700134277344,-73.70760345458984,Aiken,White Plains
ALB,ACK,3450.0,219.0,42.74829864501953,-73.80169677734375,41.25310135,-70.06020355,Albany,Nantucket
ALB,ACY,91478.0,231.0,42.74829864501953,-73.80169677734375,39.45759963989258,-74.57720184326172,Albany,Atlantic City
ALB,ART,13250.0,141.0,42.74829864501953,-73.80169677734375,43.991901,-76.021698,Albany,Watertown
ALB,ATL,4218867.0,853.0,42.74829864501953,-73.80169677734375,33.6367,-84.428101,Albany,Atlanta
ALB,AVP,10000.0,139.0,42.74829864501953,-73.80169677734375,41.3385009766,-75.72339630130001,Albany,Wilkes-Barre/Scranton
ALB,BDL,338508.0,80.0,42.74829864501953,-73.80169677734375,41.93851,-72.688066,Albany,Hartford
ALB,BGR,21502.0,287.0,42.74829864501953,-73.80169677734375,44.8074,-68.828102,Albany,Bangor
ALB,BHB,3450.0,297.0,42.74829864501953,-73.80169677734375,44.45000076,-68.3615036,Albany,Bar Harbor
ALB,BLM,10350.0,178.0,42.74829864501953,-73.80169677734375,40.18690109,-74.12490082,Albany,Belmar/Farmingdale
ALB,BNA,1485600.0,825.0,42.74829864501953,-73.80169677734375,36.1245,-86.6782,Albany,Nashville
ALB,BOS,196606.0,145.0,42.74829864501953,-73.80169677734375,42.36197,-71.0079,Albany,Boston
ALB,BTV,51582.0,123.0,42.74829864501953,-73.80169677734375,44.471901,-73.153297,Albany,South Burlington
ALB,BVY,3450.0,147.0,42.74829864501953,-73.80169677734375,42.584202,-70.916496,Albany,Beverly / Danvers
ALB,BWI,5913400.0,289.0,42.74829864501953,-73.80169677734375,39.1754,-76.668297,Albany,Baltimore
ALB,CHA,38879.0,812.0,42.74829864501953,-73.80169677734375,35.035301,-85.203796,Albany,Chattanooga
ALB,CHS,315000.0,760.0,42.74829864501953,-73.80169677734375,32.898602,-80.040497,Albany,Charleston
ALB,CID,36000.0,917.0,42.74829864501953,-73.80169677734375,41.884701,-91.7108,Albany,Cedar Rapids
ALB,CLT,3970700.0,646.0,42.74829864501953,-73.80169677734375,35.2140007019043,-80.94309997558594,Albany,Charlotte
ALB,CMH,39500.0,509.0,42.74829864501953,-73.80169677734375,39.998001,-82.891899,Albany,Columbus
ALB,COS,34600.0,1634.0,42.74829864501953,-73.80169677734375,38.805801,-104.700996,Albany,Colorado Springs
ALB,CVG,81600.0,623.0,42.74829864501953,-73.80169677734375,39.048801,-84.667801,Albany,Cincinnati / Covington
ALB,DAY,10000.0,576.0,42.74829864501953,-73.80169677734375,39.902401,-84.219398,Albany,Dayton
ALB,DCA,2182209.0,318.0,42.74829864501953,-73.80169677734375,38.8521,-77.037697,Albany,Washington
ALB,DEN,1310200.0,1610.0,42.74829864501953,-73.80169677734375,39.861698150635,-104.672996521,Albany,Denver
ALB,DFW,1233200.0,1435.0,42.74829864501953,-73.80169677734375,32.896801,-97.038002,Albany,Dallas-Fort Worth
ALB,DTW,2886251.0,489.0,42.74829864501953,-73.80169677734375,42.21377,-83.353786,Albany,Detroit
ALB,EWR,1131661.0,143.0,42.74829864501953,-73.80169677734375,40.692501,-74.168701,Albany,Newark
ALB,FLL,2951100.0,1204.0,42.74829864501953,-73.80169677734375,26.072599,-80.152702,Albany,Fort Lauderdale
ALB,FOK,3450.0,145.0,42.74829864501953,-73.80169677734375,40.8437004089,-72.6317977905,Albany,Westhampton Beach
ALB,FRG,7500.0,141.0,42.74829864501953,-73.80169677734375,40.7288017273,-73.4133987427,Albany,Farmingdale
ALB,GRR,17330.0,595.0,42.74829864501953,-73.80169677734375,42.88079834,-85.52279663,Albany,Grand Rapids
ALB,GSP,22000.0,706.0,42.74829864501953,-73.80169677734375,34.895699,-82.218903,Albany,Greer
ALB,HPN,54830.0,116.0,42.74829864501953,-73.80169677734375,41.06700134277344,-73.70760345458984,Albany,White Plains
ALB,HVN,91000.0,113.0,42.74829864501953,-73.80169677734375,41.26369858,-72.88680267,Albany,New Haven
ALB,IAD,1290000.0,325.0,42.74829864501953,-73.80169677734375,38.9445,-77.455803,Albany,Dulles
ALB,IAH,15000.0,1482.0,42.74829864501953,-73.80169677734375,29.984399795532227,-95.34140014648438,Albany,Houston
ALB,ILM,36000.0,625.0,42.74829864501953,-73.80169677734375,34.270599365234375,-77.90260314941406,Albany,Wilmington
ALB,IND,43400.0,683.0,42.74829864501953,-73.80169677734375,39.7173,-86.294403,Albany,Indianapolis
ALB,JAX,73479.0,951.0,42.74829864501953,-73.80169677734375,30.492469,-81.687813,Albany,Jacksonville
ALB,JFK,100000.0,146.0,42.74829864501953,-73.80169677734375,40.639447,-73.779317,Albany,New York
ALB,LAS,1187600.0,2237.0,42.74829864501953,-73.80169677734375,36.083361,-115.151817,Albany,Las Vegas
ALB,LGA,1460831.0,136.0,42.74829864501953,-73.80169677734375,40.777199,-73.872597,Albany,New York
ALB,MCI,34600.0,1115.0,42.74829864501953,-73.80169677734375,39.2976,-94.713898,Albany,Kansas City
ALB,MCO,4891800.0,1073.0,42.74829864501953,-73.80169677734375,28.429399490356445,-81.30899810791016,Albany,Orlando
ALB,MDT,13250.0,234.0,42.74829864501953,-73.80169677734375,40.193501,-76.763397,Albany,Harrisburg
ALB,MDW,3074200.0,717.0,42.74829864501953,-73.80169677734375,41.785999,-87.752403,Albany,Chicago
ALB,MEM,1388352.0,1019.0,42.74829864501953,-73.80169677734375,35.0424,-89.9767,Albany,Memphis
ALB,MHT,32050.0,121.0,42.74829864501953,-73.80169677734375,42.932598,-71.435699,Albany,Manchester
ALB,MIA,166065.0,1225.0,42.74829864501953,-73.80169677734375,25.7932,-80.290604,Albany,Miami
ALB,MKE,34600.0,715.0,42.74829864501953,-73.80169677734375,42.947201,-87.896599,Albany,Milwaukee
ALB,MVY,3450.0,189.0,42.74829864501953,-73.80169677734375,41.3931007385,-70.6143035889,Albany,Martha's Vineyard
ALB,MYR,791400.0,685.0,42.74829864501953,-73.80169677734375,33.679699,-78.928299,Albany,Myrtle Beach
ALB,OKC,39500.0,1371.0,42.74829864501953,-73.80169677734375,35.393388,-97.598248,Albany,Oklahoma City
ALB,ORD,5523852.0,723.0,42.74829864501953,-73.80169677734375,41.9786,-87.9048,Albany,Chicago
ALB,ORF,10000.0,424.0,42.74829864501953,-73.80169677734375,36.895341,-76.201,Albany,Norfolk
ALB,PBI,41400.0,1163.0,42.74829864501953,-73.80169677734375,26.683201,-80.095596,Albany,West Palm Beach
ALB,PGD,755400.0,1185.0,42.74829864501953,-73.80169677734375,26.9202,-81.990501,Albany,Punta Gorda
ALB,PHL,1947750.0,212.0,42.74829864501953,-73.80169677734375,39.871899,-75.241096,Albany,Philadelphia
ALB,PIE,665200.0,1138.0,42.74829864501953,-73.80169677734375,27.9102,-82.687401,Albany,Pinellas Park
ALB,PIT,38200.0,368.0,42.74829864501953,-73.80169677734375,40.491501,-80.232903,Albany,Pittsburgh
ALB,PSM,3450.0,153.0,42.74829864501953,-73.80169677734375,43.0778999329,-70.8233032227,Albany,Portsmouth
ALB,PVD,21502.0,141.0,42.74829864501953,-73.80169677734375,41.725038,-71.425668,Albany,Warwick
ALB,PWM,3450.0,187.0,42.74829864501953,-73.80169677734375,43.646198,-70.309303,Albany,Portland
ALB,RDU,962500.0,544.0,42.74829864501953,-73.80169677734375,35.877602,-78.787498,Albany,Raleigh/Durham
ALB,RIC,13250.0,407.0,42.74829864501953,-73.80169677734375,37.505199,-77.319702,Albany,Richmond
ALB,ROA,10000.0,497.0,42.74829864501953,-73.80169677734375,37.3255,-79.975403,Albany,Roanoke
ALB,ROC,26500.0,198.0,42.74829864501953,-73.80169677734375,43.1189,-77.672401,Albany,Rochester
ALB,RSW,208200.0,1205.0,42.74829864501953,-73.80169677734375,26.53619956970215,-81.75520324707031,Albany,Fort Myers
ALB,SBN,5841.0,645.0,42.74829864501953,-73.80169677734375,41.708698,-86.317299,Albany,South Bend
ALB,SDF,1782880.0,703.0,42.74829864501953,-73.80169677734375,38.1744,-85.736,Albany,Louisville
ALB,SFB,629600.0,1049.0,42.74829864501953,-73.80169677734375,28.7775993347168,-81.23750305175781,Albany,Orlando
ALB,SRQ,367400.0,1167.0,42.74829864501953,-73.80169677734375,27.394631,-82.554359,Albany,Sarasota/Bradenton
ALB,STL,43400.0,910.0,42.74829864501953,-73.80169677734375,38.748697,-90.370003,Albany,St Louis
ALB,SYR,1862635.0,120.0,42.74829864501953,-73.80169677734375,43.11119842529297,-76.1063003540039,Albany,Syracuse
ALB,TEB,2000.0,131.0,42.74829864501953,-73.80169677734375,40.850101,-74.060799,Albany,Teterboro
ALB,TPA,1425200.0,1130.0,42.74829864501953,-73.80169677734375,27.9755,-82.533203,Albany,Tampa
ALB,TVC,13250.0,605.0,42.74829864501953,-73.80169677734375,44.74140167236328,-85.58219909667969,Albany,Traverse City
ALB,TYS,36000.0,725.0,42.74829864501953,-73.80169677734375,35.811001,-83.994003,Albany,Alcoa
ALB,USA,364000.0,629.0,42.74829864501953,-73.80169677734375,35.387798,-80.709099,Albany,Concord
ALO,BMI,45427.0,231.0,42.55709838867188,-92.40029907226562,40.4771,-88.915901,Waterloo,Bloomington/Normal
ALO,BNA,7500.0,539.0,42.55709838867188,-92.40029907226562,36.1245,-86.6782,Waterloo,Nashville
ALO,DCA,45612.0,845.0,42.55709838867188,-92.40029907226562,38.8521,-77.037697,Waterloo,Washington
ALO,GEG,31200.0,1272.0,42.55709838867188,-92.40029907226562,47.6199,-117.533997,Waterloo,Spokane
ALO,IFP,46193.0,1295.0,42.55709838867188,-92.40029907226562,35.157398,-114.559998,Waterloo,Bullhead City
ALO,LAR,36000.0,689.0,42.55709838867188,-92.40029907226562,41.31209945678711,-105.6750030517578,Waterloo,Laramie
ALO,LAS,45315.0,1294.0,42.55709838867188,-92.40029907226562,36.083361,-115.151817,Waterloo,Las Vegas
ALO,MKE,13250.0,231.0,42.55709838867188,-92.40029907226562,42.947201,-87.896599,Waterloo,Milwaukee
ALO,MSP,45612.0,166.0,42.55709838867188,-92.40029907226562,44.880081,-93.221741,Waterloo,Minneapolis
ALO,ORD,1012250.0,234.0,42.55709838867188,-92.40029907226562,41.9786,-87.9048,Waterloo,Chicago
ALO,PIA,17160.0,192.0,42.55709838867188,-92.40029907226562,40.6642,-89.693298,Waterloo,Peoria
ALO,RNO,45315.0,1439.0,42.55709838867188,-92.40029907226562,39.4991,-119.767998,Waterloo,Reno
ALO,SGU,36000.0,1182.0,42.55709838867188,-92.40029907226562,37.036389,-113.510306,Waterloo,St George
ALO,SJC,3450.0,1599.0,42.55709838867188,-92.40029907226562,37.362452,-121.929188,Waterloo,San Jose
ALO,SLN,1400.0,379.0,42.55709838867188,-92.40029907226562,38.79100036621094,-97.6521987915039,Waterloo,Salina
ALS,DEN,482893.0,179.0,37.434898,-105.866997,39.861698150635,-104.672996521,Alamosa,Denver
ALW,PAE,4514.0,227.0,46.09489822,-118.288002,47.9063,-122.281998,Walla Walla,Everett
ALW,PDX,19700.0,211.0,46.09489822,-118.288002,45.588699,-122.598,Walla Walla,Portland
ALW,SEA,1213500.0,213.0,46.09489822,-118.288002,47.447943,-122.310276,Walla Walla,Seattle
AMA,ABQ,34600.0,278.0,35.219398,-101.706001,35.039976,-106.608925,Amarillo,Albuquerque
AMA,ACT,18990.0,359.0,35.219398,-101.706001,31.611299514770508,-97.23049926757812,Amarillo,Waco
AMA,AUS,807000.0,419.0,35.219398,-101.706001,30.197535,-97.662015,Amarillo,Austin
AMA,COS,38100.0,298.0,35.219398,-101.706001,38.805801,-104.700996,Amarillo,Colorado Springs
AMA,CPR,3500.0,588.0,35.219398,-101.706001,42.908001,-106.463997,Amarillo,Casper
AMA,DAL,4304600.0,323.0,35.219398,-101.706001,32.847099,-96.851799,Amarillo,Dallas
AMA,DEN,1376941.0,359.0,35.219398,-101.706001,39.861698150635,-104.672996521,Amarillo,Denver
AMA,DFW,4699670.0,312.0,35.219398,-101.706001,32.896801,-97.038002,Amarillo,Dallas-Fort Worth
AMA,GRK,19010.0,364.0,35.219398,-101.706001,31.0672,-97.828903,Amarillo,Fort Cavazos
AMA,HLN,3500.0,950.0,35.219398,-101.706001,46.6068,-111.983002,Amarillo,Helena
AMA,HOU,208200.0,537.0,35.219398,-101.706001,29.645399,-95.2789,Amarillo,Houston
AMA,HSV,10000.0,848.0,35.219398,-101.706001,34.637199,-86.775101,Amarillo,Huntsville
AMA,IAH,883904.0,518.0,35.219398,-101.706001,29.984399795532227,-95.34140014648438,Amarillo,Houston
AMA,IFP,46051.0,727.0,35.219398,-101.706001,35.157398,-114.559998,Amarillo,Bullhead City
AMA,JAN,10000.0,698.0,35.219398,-101.706001,32.311199,-90.075897,Amarillo,Jackson
AMA,LAS,1275000.0,759.0,35.219398,-101.706001,36.083361,-115.151817,Amarillo,Las Vegas
AMA,LBB,38100.0,108.0,35.219398,-101.706001,33.663601,-101.822998,Amarillo,Lubbock
AMA,LBL,3500.0,132.0,35.219398,-101.706001,37.0442009,-100.9599991,Amarillo,Liberal
AMA,MAF,18820.0,228.0,35.219398,-101.706001,31.942499,-102.202003,Amarillo,Midland
AMA,MCI,43400.0,477.0,35.219398,-101.706001,39.2976,-94.713898,Amarillo,Kansas City
AMA,MSY,3200.0,758.0,35.219398,-101.706001,29.993401,-90.258003,Amarillo,New Orleans
AMA,OKC,19090.0,232.0,35.219398,-101.706001,35.393388,-97.598248,Amarillo,Oklahoma City
AMA,ORD,3500.0,879.0,35.219398,-101.706001,41.9786,-87.9048,Amarillo,Chicago
AMA,PHX,50900.0,602.0,35.219398,-101.706001,33.435302,-112.005905,Amarillo,Phoenix
AMA,RNO,46051.0,1035.0,35.219398,-101.706001,39.4991,-119.767998,Amarillo,Reno
AMA,SAT,34600.0,435.0,35.219398,-101.706001,29.533701,-98.469803,Amarillo,San Antonio
AMA,SHR,3500.0,715.0,35.219398,-101.706001,44.76919937133789,-106.9800033569336,Amarillo,Sheridan
AMA,SJT,19010.0,275.0,35.219398,-101.706001,31.35770034790039,-100.49600219726562,Amarillo,San Angelo
AMA,SLN,3500.0,333.0,35.219398,-101.706001,38.79100036621094,-97.6521987915039,Amarillo,Salina
AMA,TUS,3500.0,573.0,35.219398,-101.706001,32.115004,-110.938053,Amarillo,Tucson
ANB,CMH,23922.0,471.0,33.5882,-85.8581,39.998001,-82.891899,Anniston,Columbus
ANB,DCU,45000.0,96.0,33.5882,-85.8581,34.652698516799994,-86.94539642330001,Anniston,Decatur
ANB,GSO,18950.0,378.0,33.5882,-85.8581,36.097801,-79.937302,Anniston,Greensboro
ANB,LRD,512010.0,910.0,33.5882,-85.8581,27.543800354003903,-99.46160125732422,Anniston,Laredo
ANB,MLU,60000.0,366.0,33.5882,-85.8581,32.510899,-92.037697,Anniston,Monroe
ANB,PAE,60000.0,2125.0,33.5882,-85.8581,47.9063,-122.281998,Anniston,Everett
ANB,PTK,73500.0,640.0,33.5882,-85.8581,42.665500640869,-83.420097351074,Anniston,Pontiac
ANB,RFD,21865.0,619.0,33.5882,-85.8581,42.1954,-89.097198,Anniston,Chicago/Rockford
ANB,SDF,90000.0,316.0,33.5882,-85.8581,38.1744,-85.736,Anniston,Louisville
ANB,SHV,60000.0,469.0,33.5882,-85.8581,32.446602,-93.8256,Anniston,Shreveport
ANB,SMN,1600.0,1687.0,33.5882,-85.8581,45.122233,-113.88196,Anniston,Salmon
ANB,YIP,60000.0,610.0,33.5882,-85.8581,42.2379,-83.530403,Anniston,Detroit
AOO,BWI,7500.0,117.0,40.296398,-78.32,39.1754,-76.668297,Altoona,Baltimore
AOO,CKB,22500.0,123.0,40.296398,-78.32,39.2966,-80.228104,Altoona,Bridgeport
AOO,CLT,397500.0,379.0,40.296398,-78.32,35.2140007019043,-80.94309997558594,Altoona,Charlotte
AOO,EGE,3450.0,1512.0,40.296398,-78.32,39.64260101,-106.9179993,Altoona,Eagle
AOO,HPN,7500.0,248.0,40.296398,-78.32,41.06700134277344,-73.70760345458984,Altoona,White Plains
AOO,MQY,7500.0,535.0,40.296398,-78.32,36.0089988708,-86.5201034546,Altoona,Smyrna
AOO,SHD,15000.0,144.0,40.296398,-78.32,38.263802,-78.8964,Altoona,Weyers Cave
AOO,TEB,7500.0,227.0,40.296398,-78.32,40.850101,-74.060799,Altoona,Teterboro
APA,ASE,25386.0,111.0,39.57009888,-104.848999,39.223202,-106.869003,Denver,Aspen
APA,AVW,1400.0,609.0,39.57009888,-104.848999,32.409065,-111.216199,Denver,Marana
APA,BFI,2800.0,1031.0,39.57009888,-104.848999,47.529999,-122.302002,Denver,Seattle
APA,BUR,90000.0,834.0,39.57009888,-104.848999,34.197703,-118.356378,Denver,Burbank
APA,CPR,5193.0,245.0,39.57009888,-104.848999,42.908001,-106.463997,Denver,Casper
APA,DAL,90000.0,643.0,39.57009888,-104.848999,32.847099,-96.851799,Denver,Dallas
APA,DEN,3500.0,22.0,39.57009888,-104.848999,39.861698150635,-104.672996521,Denver,Denver
APA,FLL,7500.0,1703.0,39.57009888,-104.848999,26.072599,-80.152702,Denver,Fort Lauderdale
APA,HHR,1800.0,842.0,39.57009888,-104.848999,33.922798,-118.334999,Denver,Hawthorne
APA,HSH,1800.0,615.0,39.57009888,-104.848999,35.9728012085,-115.134002686,Denver,Las Vegas
APA,LAS,72000.0,612.0,39.57009888,-104.848999,36.083361,-115.151817,Denver,Las Vegas
APA,MKC,3450.0,550.0,39.57009888,-104.848999,39.123199,-94.592796,Denver,Kansas City
APA,MQY,7500.0,1031.0,39.57009888,-104.848999,36.0089988708,-86.5201034546,Denver,Smyrna
APA,MSP,7500.0,699.0,39.57009888,-104.848999,44.880081,-93.221741,Denver,Minneapolis
APA,NUQ,1800.0,943.0,39.57009888,-104.848999,37.4161,-122.049004,Denver,Mountain View
APA,OAK,3000.0,947.0,39.57009888,-104.848999,37.720085,-122.221184,Denver,Oakland
APA,PSP,1400.0,758.0,39.57009888,-104.848999,33.8297,-116.507004,Denver,Palm Springs
APA,RIL,2800.0,154.0,39.57009888,-104.848999,39.526299,-107.726997,Denver,Rifle
APA,RSW,1400.0,1606.0,39.57009888,-104.848999,26.53619956970215,-81.75520324707031,Denver,Fort Myers
APA,SCF,72000.0,567.0,39.57009888,-104.848999,33.622898101807,-111.91100311279,Denver,Scottsdale
APA,SDF,1400.0,1033.0,39.57009888,-104.848999,38.1744,-85.736,Denver,Louisville
APA,SJC,2000.0,937.0,39.57009888,-104.848999,37.362452,-121.929188,Denver,San Jose
APA,SLC,7500.0,386.0,39.57009888,-104.848999,40.78886,-111.979866,Denver,Salt Lake City
APA,SNA,1600.0,829.0,39.57009888,-104.848999,33.675701,-117.867996,Denver,Santa Ana
APA,SWF,1800.0,1615.0,39.57009888,-104.848999,41.504101,-74.104797,Denver,Newburgh
APA,TEB,2800.0,1623.0,39.57009888,-104.848999,40.850101,-74.060799,Denver,Teterboro
APA,TVL,3000.0,813.0,39.57009888,-104.848999,38.89390182495117,-119.99500274658205,Denver,South Lake Tahoe
APA,VNY,1400.0,840.0,39.57009888,-104.848999,34.209800720215,-118.48999786377,Denver,Van Nuys
APC,BUR,108000.0,353.0,38.2132,-122.280998,34.197703,-118.356378,Napa,Burbank
APC,CLD,7500.0,449.0,38.2132,-122.280998,33.1283,-117.279999,Napa,Carlsbad
APC,HHR,1400.0,369.0,38.2132,-122.280998,33.922798,-118.334999,Napa,Hawthorne
APC,LVK,1400.0,44.0,38.2132,-122.280998,37.6934013367,-121.819999695,Napa,Livermore
APC,SBA,1400.0,294.0,38.2132,-122.280998,34.426201,-119.839996,Napa,Santa Barbara
APC,SFO,1600.0,41.0,38.2132,-122.280998,37.619806,-122.374821,Napa,San Francisco
APC,SNA,126000.0,399.0,38.2132,-122.280998,33.675701,-117.867996,Napa,Santa Ana
APC,VNY,4400.0,348.0,38.2132,-122.280998,34.209800720215,-118.48999786377,Napa,Van Nuys
APF,AUS,2800.0,1008.0,26.1525993347,-81.7752990723,30.197535,-97.662015,Naples,Austin
APF,BCT,3450.0,105.0,26.1525993347,-81.7752990723,26.3785,-80.107697,Naples,Boca Raton
APF,BED,2600.0,1272.0,26.1525993347,-81.7752990723,42.470001,-71.289001,Naples,Bedford
APF,BUR,2800.0,2246.0,26.1525993347,-81.7752990723,34.197703,-118.356378,Naples,Burbank
APF,CRG,3450.0,289.0,26.1525993347,-81.7752990723,30.3362998962,-81.51439666750001,Naples,Jacksonville
APF,DAB,3450.0,213.0,26.1525993347,-81.7752990723,29.179899,-81.058098,Naples,Daytona Beach
APF,DAL,7500.0,1017.0,26.1525993347,-81.7752990723,32.847099,-96.851799,Naples,Dallas
APF,DFW,1600.0,1029.0,26.1525993347,-81.7752990723,32.896801,-97.038002,Naples,Dallas-Fort Worth
APF,EYW,13800.0,110.0,26.1525993347,-81.7752990723,24.556101,-81.759598,Naples,Key West
APF,FLL,9210.0,101.0,26.1525993347,-81.7752990723,26.072599,-80.152702,Naples,Fort Lauderdale
APF,HPN,126000.0,1127.0,26.1525993347,-81.7752990723,41.06700134277344,-73.70760345458984,Naples,White Plains
APF,IAD,1600.0,917.0,26.1525993347,-81.7752990723,38.9445,-77.455803,Naples,Dulles
APF,INL,2600.0,1668.0,26.1525993347,-81.7752990723,48.566200256347656,-93.4030990600586,Naples,International Falls
APF,LEB,1600.0,1317.0,26.1525993347,-81.7752990723,43.6260986328,-72.30419921880001,Naples,Lebanon
APF,MCO,3450.0,159.0,26.1525993347,-81.7752990723,28.429399490356445,-81.30899810791016,Naples,Orlando
APF,MDW,2000.0,1130.0,26.1525993347,-81.7752990723,41.785999,-87.752403,Naples,Chicago
APF,MMU,30000.0,1094.0,26.1525993347,-81.7752990723,40.799062,-74.414949,Naples,Morristown
APF,MQY,7500.0,735.0,26.1525993347,-81.7752990723,36.0089988708,-86.5201034546,Naples,Smyrna
APF,MTH,3450.0,108.0,26.1525993347,-81.7752990723,24.726101,-81.051399,Naples,Marathon
APF,OCA,3450.0,110.0,26.1525993347,-81.7752990723,25.325399398804,-80.274803161621,Naples,Key Largo
APF,OPF,3450.0,95.0,26.1525993347,-81.7752990723,25.907,-80.278397,Naples,Miami
APF,ORL,3450.0,167.0,26.1525993347,-81.7752990723,28.5455,-81.332901,Naples,Orlando
APF,SSI,1800.0,345.0,26.1525993347,-81.7752990723,31.1518,-81.391296,Naples,St Simons Island
APF,SUA,3450.0,119.0,26.1525993347,-81.7752990723,27.18169975,-80.22109985,Naples,Stuart
APF,TEB,2600.0,1105.0,26.1525993347,-81.7752990723,40.850101,-74.060799,Naples,Teterboro
APF,TPA,6900.0,134.0,26.1525993347,-81.7752990723,27.9755,-82.533203,Naples,Tampa
APF,VRB,3450.0,133.0,26.1525993347,-81.7752990723,27.6556,-80.417901,Naples,Vero Beach
APN,DTW,545310.0,198.0,45.0780983,-83.56030273,42.21377,-83.353786,Alpena,Detroit
APN,FNT,105000.0,146.0,45.0780983,-83.56030273,42.96540069580078,-83.74359893798828,Alpena,Flint
APN,GRR,10000.0,181.0,45.0780983,-83.56030273,42.88079834,-85.52279663,Alpena,Grand Rapids
APN,MCI,96560.0,697.0,45.0780983,-83.56030273,39.2976,-94.713898,Alpena,Kansas City
APN,WRI,45500.0,575.0,45.0780983,-83.56030273,40.0155983,-74.59169769,Alpena,Wrightstown
ARA,BWI,221274.0,1069.0,30.0378,-91.883904,39.1754,-76.668297,New Iberia,Baltimore
ARA,IAH,215669.0,207.0,30.0378,-91.883904,29.984399795532227,-95.34140014648438,New Iberia,Houston
ARA,LFT,62804.0,13.0,30.0378,-91.883904,30.205299,-91.987602,New Iberia,Lafayette
ARG,JBR,3500.0,26.0,36.124667,-90.925111,35.83169937133789,-90.64640045166016,Walnut Ridge,Jonesboro
ART,ABE,13250.0,232.0,43.991901,-76.021698,40.651773,-75.442797,Watertown,Allentown
ART,AVP,13250.0,184.0,43.991901,-76.021698,41.3385009766,-75.72339630130001,Watertown,Wilkes-Barre/Scranton
ART,BDR,3450.0,245.0,43.991901,-76.021698,41.163502,-73.126198,Watertown,Bridgeport
ART,BHB,6900.0,381.0,43.991901,-76.021698,44.45000076,-68.3615036,Watertown,Bar Harbor
ART,JFK,3450.0,258.0,43.991901,-76.021698,40.639447,-73.779317,Watertown,New York
ART,NPT,3450.0,295.0,43.991901,-76.021698,41.532398,-71.281502,Watertown,Newport
ART,PHL,808250.0,287.0,43.991901,-76.021698,39.871899,-75.241096,Watertown,Philadelphia
ART,ROC,13250.0,103.0,43.991901,-76.021698,43.1189,-77.672401,Watertown,Rochester
ART,SYR,13250.0,61.0,43.991901,-76.021698,43.11119842529297,-76.1063003540039,Watertown,Syracuse
ASE,AMA,4740.0,396.0,39.223202,-106.869003,35.219398,-101.706001,Aspen,Amarillo
ASE,APA,23393.0,111.0,39.223202,-106.869003,39.57009888,-104.848999,Aspen,Denver
ASE,ATL,797010.0,1304.0,39.223202,-106.869003,33.6367,-84.428101,Aspen,Atlanta
ASE,AUS,367090.0,812.0,39.223202,-106.869003,30.197535,-97.662015,Aspen,Austin
ASE,BED,2600.0,1864.0,39.223202,-106.869003,42.470001,-71.289001,Aspen,Bedford
ASE,BFI,2800.0,963.0,39.223202,-106.869003,47.529999,-122.302002,Aspen,Seattle
ASE,BOI,5841.0,571.0,39.223202,-106.869003,43.5644,-116.223,Aspen,Boise
ASE,COS,17740.0,120.0,39.223202,-106.869003,38.805801,-104.700996,Aspen,Colorado Springs
ASE,CRP,5841.0,956.0,39.223202,-106.869003,27.770399,-97.501198,Aspen,Corpus Christi
